id,coverage,latency,timestamp
45,0.5080739004816286,156.5474540011836,2023-01-01 00:00:44
46,0.5460077895802645,177.67319874973344,2023-01-01 00:00:45
47,0.5589680614520106,173.04645756826838,2023-01-01 00:00:46
48,0.6348561113109458,128.472156860315,2023-01-01 00:00:47
49,0.599180914478423,189.53080699451792,2023-01-01 00:00:48
50,0.49384799223186326,187.60182708294903,2023-01-01 00:00:49
51,0.5982041984697397,147.4887459698094,2023-01-01 00:00:50
52,0.5627458859791842,167.91607066874818,2023-01-01 00:00:51
53,0.548153899984702,169.88060372565477,2023-01-01 00:00:52
54,0.6125838144420434,165.21347531647814,2023-01-01 00:00:53
55,0.6335499761247975,148.9938969230916,2023-01-01 00:00:54
56,0.6285640059558099,146.56753264123898,2023-01-01 00:00:55
57,0.540039123838868,159.4889185801711,2023-01-01 00:00:56
58,0.5665393812074392,183.45458038518728,2023-01-01 00:00:57
59,0.5985631715701781,170.87200309188864,2023-01-01 00:00:58
60,0.6307772563561179,152.58771335827788,2023-01-01 00:00:59
61,0.5580412881077355,175.4339742129669,2023-01-01 00:01:00
62,0.5727170511668092,103.02914758739848,2023-01-01 00:01:01
63,0.5266832512996985,182.97531400744208,2023-01-01 00:01:02
64,0.5221896687959664,125.20572442443802,2023-01-01 00:01:03
65,0.6226262911197099,152.75118117193736,2023-01-01 00:01:04
66,0.6498120014285411,137.60660210747713,2023-01-01 00:01:05
67,0.5783994939209832,134.1063704855819,2023-01-01 00:01:06
68,0.6321766448946011,183.2165357475704,2023-01-01 00:01:07
69,0.6000818012523816,150.64597597376218,2023-01-01 00:01:08
70,0.5497440122697438,166.93007763461432,2023-01-01 00:01:09
71,0.6000697802754207,159.06158842241632,2023-01-01 00:01:10
72,0.6589018283232985,169.54081654446242,2023-01-01 00:01:11
73,0.5802086980445024,161.5364378212051,2023-01-01 00:01:12
74,0.6602321827907003,134.3401555162286,2023-01-01 00:01:13
75,0.45101274479551273,179.9253363889428,2023-01-01 00:01:14
76,0.6230951252187612,150.12486833677374,2023-01-01 00:01:15
77,0.5863523534119085,128.868362026805,2023-01-01 00:01:16
78,0.5670496324767066,151.43769678068176,2023-01-01 00:01:17
79,0.5865880388267751,190.01519581268622,2023-01-01 00:01:18
80,0.48262155426995534,177.00443484226986,2023-01-01 00:01:19
81,0.5710164056081244,153.0269573118428,2023-01-01 00:01:20
82,0.5998556285755873,153.01484591363143,2023-01-01 00:01:21
83,0.6558947022370758,153.56729897565234,2023-01-01 00:01:22
84,0.5560864890863176,201.53495967121682,2023-01-01 00:01:23
85,0.5415753198553406,167.63870904463107,2023-01-01 00:01:24
86,0.5569121478207731,168.6008329438214,2023-01-01 00:01:25
87,0.6277701058851036,180.60566908063686,2023-01-01 00:01:26
88,0.5984375554829842,164.77578318053028,2023-01-01 00:01:27
89,0.5555119898116481,154.81915708358594,2023-01-01 00:01:28
90,0.6076633716556678,156.07300301830043,2023-01-01 00:01:29
91,0.586853877467402,158.56797481171873,2023-01-01 00:01:30
92,0.6304322495266445,159.25555526980318,2023-01-01 00:01:31
93,0.5468973453061323,174.5525908727396,2023-01-01 00:01:32
94,0.5656168926701115,161.038917716146,2023-01-01 00:01:33
95,0.5623945923433921,174.6528015443116,2023-01-01 00:01:34
96,0.508824252593394,158.38566839782834,2023-01-01 00:01:35
97,0.5968060138532287,161.5727038063218,2023-01-01 00:01:36
98,0.5950527636089944,120.03598630935784,2023-01-01 00:01:37
99,0.582255672832123,178.32655349404962,2023-01-01 00:01:38
100,0.5702706433312427,166.92976951795984,2023-01-01 00:01:39
101,0.5112314628974792,179.96020219719304,2023-01-01 00:01:40
102,0.560967733861732,102.07489243612622,2023-01-01 00:01:41
103,0.5648642741736615,201.76749409561455,2023-01-01 00:01:42
104,0.541886136538919,157.20820743689652,2023-01-01 00:01:43
105,0.5739357144166995,182.16365633475033,2023-01-01 00:01:44
106,0.6022025428407269,139.20188145748938,2023-01-01 00:01:45
107,0.6763092950605265,172.25547810125138,2023-01-01 00:01:46
108,0.590728890641592,138.93168873652687,2023-01-01 00:01:47
109,0.5948775195361382,147.5246207860839,2023-01-01 00:01:48
110,0.5782777042116916,198.28062707733574,2023-01-01 00:01:49
111,0.48606143923504785,156.18635198473308,2023-01-01 00:01:50
112,0.5806743062275391,164.34865746359446,2023-01-01 00:01:51
113,0.5850115104970512,177.40135461377508,2023-01-01 00:01:52
114,0.7051621056242643,169.9136377594521,2023-01-01 00:01:53
115,0.5723819517609439,163.00837810287152,2023-01-01 00:01:54
116,0.5970773671166806,167.2992200493245,2023-01-01 00:01:55
117,0.5802644115147378,208.0683117047655,2023-01-01 00:01:56
118,0.5235660981190233,158.8476240593283,2023-01-01 00:01:57
119,0.639141140725751,164.02198093429934,2023-01-01 00:01:58
120,0.6195966516343386,181.01308792015223,2023-01-01 00:01:59
121,0.6215515973521523,182.11051865915968,2023-01-01 00:02:00
122,0.536530627260263,183.7406061112076,2023-01-01 00:02:01
123,0.6521397155468049,172.7746044405837,2023-01-01 00:02:02
124,0.5119074468603859,137.13990174539032,2023-01-01 00:02:03
125,0.6113428546900135,192.6686306460219,2023-01-01 00:02:04
126,0.6915227812904989,137.07309213962623,2023-01-01 00:02:05
127,0.5324731837434655,166.05270930478068,2023-01-01 00:02:06
128,0.5536851135198614,144.91448299961283,2023-01-01 00:02:07
129,0.586982568254382,158.71723306814016,2023-01-01 00:02:08
130,0.55682621729419,166.5752482060696,2023-01-01 00:02:09
131,0.5044668284466933,166.42714430900546,2023-01-01 00:02:10
132,0.5854281487403014,168.4384150847057,2023-01-01 00:02:11
133,0.5288848143136947,192.27422538117293,2023-01-01 00:02:12
134,0.605679621531759,169.0706860302796,2023-01-01 00:02:13
135,0.5360287882883098,155.11686729418702,2023-01-01 00:02:14
136,0.6594967202508769,179.28174336576714,2023-01-01 00:02:15
137,0.5428373353831881,183.78940977849282,2023-01-01 00:02:16
138,0.5658969241897162,135.44784369726014,2023-01-01 00:02:17
139,0.6226758608684835,171.94800139699717,2023-01-01 00:02:18
140,0.5204567841783022,174.02345484621796,2023-01-01 00:02:19
141,0.5933729967302064,154.04872993280017,2023-01-01 00:02:20
142,0.6473571377141214,187.51413626623238,2023-01-01 00:02:21
143,0.5016258382719385,156.99888825934946,2023-01-01 00:02:22
144,0.5912316929266151,162.51152906943085,2023-01-01 00:02:23
145,0.5949941397124211,156.53856351432262,2023-01-01 00:02:24
146,0.6210911435888655,160.31158095162934,2023-01-01 00:02:25
147,0.5201524644560959,138.07449826209597,2023-01-01 00:02:26
148,0.5159771693457862,131.1989823481141,2023-01-01 00:02:27
149,0.6080970782808448,191.89010126449944,2023-01-01 00:02:28
150,0.5968492336616593,143.06077303363344,2023-01-01 00:02:29
151,0.5945246425172938,140.17215301087384,2023-01-01 00:02:30
152,0.5993224104748488,116.93219772792571,2023-01-01 00:02:31
153,0.5479987639210754,147.22076504620995,2023-01-01 00:02:32
154,0.5936126848580502,133.53820413185002,2023-01-01 00:02:33
155,0.596653623664934,192.8403032027274,2023-01-01 00:02:34
156,0.5462824290986815,180.19634178685268,2023-01-01 00:02:35
157,0.6752887255572377,146.23699309644553,2023-01-01 00:02:36
158,0.6056916460455893,205.04871610688616,2023-01-01 00:02:37
159,0.5224348251398675,179.63530973983188,2023-01-01 00:02:38
160,0.6148276804316914,153.50337232982756,2023-01-01 00:02:39
161,0.5332659164886339,110.01188570252853,2023-01-01 00:02:40
162,0.6213542301871225,205.81885145181485,2023-01-01 00:02:41
163,0.6399297789503702,132.20855066472808,2023-01-01 00:02:42
164,0.5409658840824144,127.09202506086217,2023-01-01 00:02:43
165,0.6301688064622161,180.4514086401928,2023-01-01 00:02:44
166,0.6026390463468249,208.79504812678545,2023-01-01 00:02:45
167,0.6231030079997245,187.68545637021037,2023-01-01 00:02:46
168,0.6768396491326973,171.2781824010472,2023-01-01 00:02:47
169,0.5697305941998564,171.89508683330573,2023-01-01 00:02:48
170,0.5443131917821254,177.06831117560614,2023-01-01 00:02:49
171,0.5375242785187238,175.1785717957353,2023-01-01 00:02:50
172,0.541209485751728,165.62382847938753,2023-01-01 00:02:51
173,0.5781449145292947,162.0840220790375,2023-01-01 00:02:52
174,0.5990575987408322,158.74813744200955,2023-01-01 00:02:53
175,0.5958345399665009,144.92070822266646,2023-01-01 00:02:54
176,0.6233591624518011,154.38649846266452,2023-01-01 00:02:55
177,0.5826500945938953,126.1408637160923,2023-01-01 00:02:56
178,0.6546767038578658,158.033207464105,2023-01-01 00:02:57
179,0.5687671583381022,140.22817785698166,2023-01-01 00:02:58
180,0.7180084583294809,137.92821365568457,2023-01-01 00:02:59
181,0.6132833673882503,163.59788302306956,2023-01-01 00:03:00
182,0.5391421221791859,187.840045726892,2023-01-01 00:03:01
183,0.5284553750969443,178.36633212004625,2023-01-01 00:03:02
184,0.6061236207621592,128.58998792753647,2023-01-01 00:03:03
185,0.5708268607337074,140.20743726859325,2023-01-01 00:03:04
186,0.6177000247046046,178.81542375976431,2023-01-01 00:03:05
187,0.6056618812286773,140.3502521292338,2023-01-01 00:03:06
188,0.5783585543671563,155.50733700005952,2023-01-01 00:03:07
189,0.5396603140965797,171.00104198049104,2023-01-01 00:03:08
190,0.5062576387657067,140.6331109027273,2023-01-01 00:03:09
191,0.5596742523966489,162.1075101229192,2023-01-01 00:03:10
192,0.6248199397161736,133.31949010163592,2023-01-01 00:03:11
193,0.5927046872065102,147.97264712097572,2023-01-01 00:03:12
194,0.5197130610644005,166.39563868285074,2023-01-01 00:03:13
195,0.590659046292559,128.1401253293666,2023-01-01 00:03:14
196,0.6012658689864419,168.80949475920798,2023-01-01 00:03:15
197,0.5378071281899433,159.60724402146639,2023-01-01 00:03:16
198,0.5896862552972764,171.04979908834295,2023-01-01 00:03:17
199,0.5849104359223,164.47828268129322,2023-01-01 00:03:18
200,0.5248514851084688,187.28280859947688,2023-01-01 00:03:19
201,0.5998893680174141,162.50449005295815,2023-01-01 00:03:20
202,0.6100392263184117,151.41188917749494,2023-01-01 00:03:21
203,0.6361525621587638,162.44595006064569,2023-01-01 00:03:22
204,0.6346901026017451,170.86596058072774,2023-01-01 00:03:23
205,0.5131165316021454,160.9772014065141,2023-01-01 00:03:24
206,0.5351087480042438,160.81183382407764,2023-01-01 00:03:25
207,0.6077517633604329,145.9601662438649,2023-01-01 00:03:26
208,0.6076892975456104,146.74198164898104,2023-01-01 00:03:27
209,0.6077523843153023,131.94789456400613,2023-01-01 00:03:28
210,0.774636574532736,194.9915348637388,2023-01-01 00:03:29
211,0.6105445255346583,135.1227352921743,2023-01-01 00:03:30
212,0.6387782820090299,146.14189604408185,2023-01-01 00:03:31
213,0.62970008817466,145.63185468861604,2023-01-01 00:03:32
214,0.6145695625652898,177.89848753888882,2023-01-01 00:03:33
215,0.5662365377679827,154.10100643415944,2023-01-01 00:03:34
216,0.6199484610246633,184.95484145347467,2023-01-01 00:03:35
217,0.5433587392731214,146.53018751512263,2023-01-01 00:03:36
218,0.5701590696629996,165.57988324447604,2023-01-01 00:03:37
219,0.5577318226085448,143.29305893480486,2023-01-01 00:03:38
220,0.5860937069693161,202.90298255546776,2023-01-01 00:03:39
221,0.6977329283336754,136.24803161940974,2023-01-01 00:03:40
222,0.48863674037041255,166.19641420454056,2023-01-01 00:03:41
223,0.6163130095187256,172.67553761864198,2023-01-01 00:03:42
224,0.5013642064405174,168.27598194902995,2023-01-01 00:03:43
225,0.5584034067105282,156.29424682244584,2023-01-01 00:03:44
226,0.6364475298483683,157.40358600533148,2023-01-01 00:03:45
227,0.585214000954773,160.8762294395822,2023-01-01 00:03:46
228,0.5281127611035347,157.05995996743022,2023-01-01 00:03:47
229,0.5462348145370015,179.2775823358982,2023-01-01 00:03:48
230,0.6159798874467337,204.21046003182704,2023-01-01 00:03:49
231,0.5454816684141431,148.85016429984333,2023-01-01 00:03:50
232,0.5928229294790988,132.60394040841845,2023-01-01 00:03:51
233,0.5842785919951906,158.2343590329749,2023-01-01 00:03:52
234,0.5494199826197091,211.59418675308638,2023-01-01 00:03:53
235,0.6891972044662662,143.9265086406054,2023-01-01 00:03:54
236,0.6136959511159005,192.78233610888134,2023-01-01 00:03:55
237,0.4807428706671196,193.55401628152882,2023-01-01 00:03:56
238,0.5913227157384714,148.9282351658401,2023-01-01 00:03:57
239,0.5489106767615806,171.3796615837055,2023-01-01 00:03:58
240,0.6246216667398111,192.56793246257075,2023-01-01 00:03:59
241,0.5423739630783649,152.41744518025027,2023-01-01 00:04:00
242,0.576263177926655,155.92839279795277,2023-01-01 00:04:01
243,0.6072493639490228,148.36638172102712,2023-01-01 00:04:02
244,0.625287759708506,139.70486538614267,2023-01-01 00:04:03
245,0.5219851796472111,147.01444909867985,2023-01-01 00:04:04
246,0.5652749382079525,135.52119466475486,2023-01-01 00:04:05
247,0.5582527344419521,160.68166936518452,2023-01-01 00:04:06
248,0.5493335383713144,144.60053537882717,2023-01-01 00:04:07
249,0.6702727120140548,164.67571823581494,2023-01-01 00:04:08
250,0.6022490855480478,128.88208707592744,2023-01-01 00:04:09
251,0.5189558022832477,166.61760464428914,2023-01-01 00:04:10
252,0.6278930973527388,176.67057923217848,2023-01-01 00:04:11
253,0.6881078098506317,120.12528714857089,2023-01-01 00:04:12
254,0.6336232630275573,167.48113139695144,2023-01-01 00:04:13
255,0.5060315017022993,184.55337984946584,2023-01-01 00:04:14
256,0.5577882963566874,135.8071796261759,2023-01-01 00:04:15
257,0.6453455574593311,193.45144773675406,2023-01-01 00:04:16
258,0.5466165267190609,168.3803801873209,2023-01-01 00:04:17
259,0.6041909714073114,145.89976288483183,2023-01-01 00:04:18
260,0.6207317026714668,158.88461844684588,2023-01-01 00:04:19
261,0.5356534764210958,171.16653825043446,2023-01-01 00:04:20
262,0.57902373219691,161.52010782824823,2023-01-01 00:04:21
263,0.4199366329965463,170.77511984892737,2023-01-01 00:04:22
264,0.5307806179332855,141.5865281384127,2023-01-01 00:04:23
265,0.569371592430342,163.38721648072155,2023-01-01 00:04:24
266,0.5196108409017575,131.7257100619004,2023-01-01 00:04:25
267,0.6636205651965817,157.77547877302598,2023-01-01 00:04:26
268,0.5104929311019684,141.9218471707042,2023-01-01 00:04:27
269,0.5599977756651507,145.28940114820466,2023-01-01 00:04:28
270,0.5885370288643045,184.72186350420876,2023-01-01 00:04:29
271,0.6540636644533058,181.8262024118854,2023-01-01 00:04:30
272,0.510206892441028,172.18276241814354,2023-01-01 00:04:31
273,0.6401581876077479,138.15374470654842,2023-01-01 00:04:32
274,0.5825116530509793,153.67183100610396,2023-01-01 00:04:33
275,0.5329245674476024,184.26195399958368,2023-01-01 00:04:34
276,0.6051051737131635,162.8343382727981,2023-01-01 00:04:35
277,0.5919529847786734,206.3865907996339,2023-01-01 00:04:36
278,0.5519891561420602,167.86635678788744,2023-01-01 00:04:37
279,0.5854901042495009,163.84098232980062,2023-01-01 00:04:38
280,0.5627343201569119,153.81767071595,2023-01-01 00:04:39
281,0.5876758672625624,162.67081809564564,2023-01-01 00:04:40
282,0.6151065337260523,156.95060327238912,2023-01-01 00:04:41
283,0.6613008408072676,174.1621735337718,2023-01-01 00:04:42
284,0.5201092250586575,179.1340463358917,2023-01-01 00:04:43
285,0.6886516687328132,144.28021078984102,2023-01-01 00:04:44
286,0.4843956100238749,133.37534092884442,2023-01-01 00:04:45
287,0.5744107452482208,123.27589253793407,2023-01-01 00:04:46
288,0.6114158603242288,170.15982653825088,2023-01-01 00:04:47
289,0.5960495933867516,137.93266787652254,2023-01-01 00:04:48
290,0.5508650240089703,116.94218814095035,2023-01-01 00:04:49
291,0.5715938874821362,167.7715720906193,2023-01-01 00:04:50
292,0.5573499532670583,209.8599903486558,2023-01-01 00:04:51
293,0.5525317621527894,159.87858176920213,2023-01-01 00:04:52
294,0.6244801048510512,176.76981548903285,2023-01-01 00:04:53
295,0.5998507742982523,161.6365871709513,2023-01-01 00:04:54
296,0.5473545202369673,158.02220693617716,2023-01-01 00:04:55
297,0.6269799937716625,178.38152965975536,2023-01-01 00:04:56
298,0.5973649760438304,154.19450911622698,2023-01-01 00:04:57
299,0.6226431059419479,165.34784628143805,2023-01-01 00:04:58
300,0.6134814420961806,166.43395612392027,2023-01-01 00:04:59
301,0.5405502494538963,146.63819092713902,2023-01-01 00:05:00
302,0.5539909479901515,179.84084699073045,2023-01-01 00:05:01
303,0.6193646802561631,156.50080486609184,2023-01-01 00:05:02
304,0.6125185132716732,144.8850968101431,2023-01-01 00:05:03
305,0.5809549203017925,170.73019687140808,2023-01-01 00:05:04
306,0.5878663691654391,142.03064036417925,2023-01-01 00:05:05
307,0.6458832447894212,160.56362314738257,2023-01-01 00:05:06
308,0.5524214305582085,159.81762006711594,2023-01-01 00:05:07
309,0.6093548690585019,181.71791131663156,2023-01-01 00:05:08
310,0.5718903673783052,169.49396465759907,2023-01-01 00:05:09
311,0.571115939838639,159.49946082509712,2023-01-01 00:05:10
312,0.6369388425993595,176.35532598400573,2023-01-01 00:05:11
313,0.6232708174494015,187.80415098034626,2023-01-01 00:05:12
314,0.6226754818000318,171.15620612703725,2023-01-01 00:05:13
315,0.6472739403577165,160.20705239686762,2023-01-01 00:05:14
316,0.5830501920816379,133.7632753529968,2023-01-01 00:05:15
317,0.6160976485647481,138.69772673849255,2023-01-01 00:05:16
318,0.5664866621703272,153.89550591290666,2023-01-01 00:05:17
319,0.5982083176244221,147.80975595681434,2023-01-01 00:05:18
320,0.5754928472816158,156.26057394029107,2023-01-01 00:05:19
321,0.5868497982496359,161.13299849794214,2023-01-01 00:05:20
322,0.6117578512718457,170.5938550871346,2023-01-01 00:05:21
323,0.5410889658383263,158.59002443881818,2023-01-01 00:05:22
324,0.686619363784273,169.73003287652404,2023-01-01 00:05:23
325,0.5316991309250149,161.2894882962024,2023-01-01 00:05:24
326,0.5212905693606134,120.49066867292257,2023-01-01 00:05:25
327,0.6399055436750034,141.2132921236249,2023-01-01 00:05:26
328,0.6215831346981467,157.11824888556768,2023-01-01 00:05:27
329,0.6132059908526077,135.80610514317786,2023-01-01 00:05:28
330,0.613417275463214,171.9985745999241,2023-01-01 00:05:29
331,0.5813876613576542,190.61501664687395,2023-01-01 00:05:30
332,0.5371372814257084,184.37523703394635,2023-01-01 00:05:31
333,0.5857902279096863,155.73114258139583,2023-01-01 00:05:32
334,0.5481419144243944,189.81452273699904,2023-01-01 00:05:33
335,0.6307559866708875,162.97334914404223,2023-01-01 00:05:34
336,0.5746471309248931,153.25828057763923,2023-01-01 00:05:35
337,0.5407251401603744,147.7319467291812,2023-01-01 00:05:36
338,0.5659307079173503,153.95060627023744,2023-01-01 00:05:37
339,0.6026465727137812,152.23646362917543,2023-01-01 00:05:38
340,0.5538137723598012,163.40832444750976,2023-01-01 00:05:39
341,0.5408889802216784,163.2114796209973,2023-01-01 00:05:40
342,0.5941843605745956,160.06092040306828,2023-01-01 00:05:41
343,0.5942483285554361,168.738763394927,2023-01-01 00:05:42
344,0.5566528412314434,183.81292549572683,2023-01-01 00:05:43
345,0.5584480847190838,178.99108270882647,2023-01-01 00:05:44
346,0.5936024968678818,130.30204063100194,2023-01-01 00:05:45
347,0.5095957829251337,108.9215773019609,2023-01-01 00:05:46
348,0.5116268112811722,178.68639822478548,2023-01-01 00:05:47
349,0.5460777889373781,132.66242603169158,2023-01-01 00:05:48
350,0.5713276424144076,155.50469196214632,2023-01-01 00:05:49
351,0.5975453782799002,136.5977394788128,2023-01-01 00:05:50
352,0.6557678108474776,123.9603912483996,2023-01-01 00:05:51
353,0.6248829811601009,170.82925456409575,2023-01-01 00:05:52
354,0.5740030735018286,175.18310320605295,2023-01-01 00:05:53
355,0.5810491896048655,148.4697919854656,2023-01-01 00:05:54
356,0.5318735317681095,108.1791541571018,2023-01-01 00:05:55
357,0.5810743432003804,149.07511103495034,2023-01-01 00:05:56
358,0.567567068053993,167.83608010805094,2023-01-01 00:05:57
359,0.5981359280169044,130.42176862451743,2023-01-01 00:05:58
360,0.5406384528223838,163.6671983955831,2023-01-01 00:05:59
361,0.6079673257120586,159.6938030165401,2023-01-01 00:06:00
362,0.6586369456501289,171.58582999202176,2023-01-01 00:06:01
363,0.5765619925771571,162.39160736828308,2023-01-01 00:06:02
364,0.602085586104947,140.5386211823689,2023-01-01 00:06:03
365,0.6165071995855556,183.93143003328981,2023-01-01 00:06:04
366,0.5619389764057081,156.8294085394606,2023-01-01 00:06:05
367,0.5932046240905208,159.45390920980137,2023-01-01 00:06:06
368,0.5826296200390897,141.3346408185361,2023-01-01 00:06:07
369,0.5868838049274415,151.1343549761698,2023-01-01 00:06:08
370,0.5433495108072266,142.30394571946198,2023-01-01 00:06:09
371,0.5832255087129471,156.54107880153154,2023-01-01 00:06:10
372,0.6068999145622724,194.23416960284686,2023-01-01 00:06:11
373,0.6545571803897521,132.56197714137286,2023-01-01 00:06:12
374,0.6299635413042604,127.72877204246518,2023-01-01 00:06:13
375,0.6896591228755777,189.42340654987217,2023-01-01 00:06:14
376,0.5436326218555975,155.81352645696268,2023-01-01 00:06:15
377,0.6256160318360339,146.61854522680167,2023-01-01 00:06:16
378,0.5911671002869175,180.79809374792154,2023-01-01 00:06:17
379,0.6914901466608836,147.88768920526272,2023-01-01 00:06:18
380,0.5415850857322424,196.52019427093873,2023-01-01 00:06:19
381,0.5400139078909612,173.5585174267854,2023-01-01 00:06:20
382,0.5520303677277989,150.24177183708593,2023-01-01 00:06:21
383,0.47580521378450963,203.14616426531006,2023-01-01 00:06:22
384,0.5557122489159619,147.88570153993322,2023-01-01 00:06:23
385,0.544043366922315,174.84190744018613,2023-01-01 00:06:24
386,0.5895196893238104,165.98585160812985,2023-01-01 00:06:25
387,0.599087798788858,186.03482578797596,2023-01-01 00:06:26
388,0.6758085419607943,191.23022393453707,2023-01-01 00:06:27
389,0.6295211919093024,160.64008298131535,2023-01-01 00:06:28
390,0.5531548172168798,144.93164259307633,2023-01-01 00:06:29
391,0.5370792664325821,169.19944285878233,2023-01-01 00:06:30
392,0.6065959585753252,146.44569260495788,2023-01-01 00:06:31
393,0.5159883396489678,200.26774495053246,2023-01-01 00:06:32
394,0.6735729382927177,162.73070662165475,2023-01-01 00:06:33
395,0.6409720060360643,152.69356897375783,2023-01-01 00:06:34
396,0.5585412173947647,163.69360611729817,2023-01-01 00:06:35
397,0.4963432735454561,133.05747420940608,2023-01-01 00:06:36
398,0.6496936187082706,140.56771922978697,2023-01-01 00:06:37
399,0.5762730077373691,184.00827815888852,2023-01-01 00:06:38
400,0.643890815598673,146.86211442057208,2023-01-01 00:06:39
401,0.5022786170602815,139.06178034636122,2023-01-01 00:06:40
402,0.5520312488523114,170.73305505054572,2023-01-01 00:06:41
403,0.5822621849859091,183.71408309325994,2023-01-01 00:06:42
404,0.5843490296882371,174.37906621330134,2023-01-01 00:06:43
405,0.5594967264260378,179.92095371611632,2023-01-01 00:06:44
406,0.6131424966173749,144.86409822861077,2023-01-01 00:06:45
407,0.5286189785308703,131.56378666516312,2023-01-01 00:06:46
408,0.5748810257489353,190.02667303910974,2023-01-01 00:06:47
409,0.588014781585595,153.54640322315728,2023-01-01 00:06:48
410,0.6077219417029374,154.98333967089906,2023-01-01 00:06:49
411,0.6175807439044445,186.56388283698115,2023-01-01 00:06:50
412,0.5257678954081065,171.1246001880132,2023-01-01 00:06:51
413,0.5052942914632188,169.11775544163214,2023-01-01 00:06:52
414,0.6458838410949255,203.30004689802166,2023-01-01 00:06:53
415,0.5986157005989795,147.12963539239715,2023-01-01 00:06:54
416,0.5445756731721723,178.55680256162475,2023-01-01 00:06:55
417,0.6595575987761261,161.14026249794168,2023-01-01 00:06:56
418,0.5877837317146429,165.37184557726513,2023-01-01 00:06:57
419,0.6409648592031912,190.56936852825064,2023-01-01 00:06:58
420,0.5853759240705054,170.1567151257925,2023-01-01 00:06:59
421,0.6850373962440993,170.76592158099265,2023-01-01 00:07:00
422,0.6697670421221602,181.45014674619605,2023-01-01 00:07:01
423,0.5695517925760463,152.7009454091423,2023-01-01 00:07:02
424,0.6305785475477177,143.2158066532199,2023-01-01 00:07:03
425,0.6142687974792573,139.10381611957934,2023-01-01 00:07:04
426,0.6504315778766174,120.67286821247995,2023-01-01 00:07:05
427,0.5337538269709947,201.12414259880643,2023-01-01 00:07:06
428,0.616302572999922,137.93583268556634,2023-01-01 00:07:07
429,0.6349212243424793,155.57492752828455,2023-01-01 00:07:08
430,0.49406302567884425,154.4637340022216,2023-01-01 00:07:09
431,0.5228370743667112,166.14813395618202,2023-01-01 00:07:10
432,0.4800383911119949,176.31474425078594,2023-01-01 00:07:11
433,0.568529658277772,177.20946976719492,2023-01-01 00:07:12
434,0.6178771127897981,148.33845122862124,2023-01-01 00:07:13
435,0.6571178526048014,156.65756572427176,2023-01-01 00:07:14
436,0.5857047390209887,165.651599009766,2023-01-01 00:07:15
437,0.6634307772785646,155.02617747632905,2023-01-01 00:07:16
438,0.5129949270892554,192.14691152039984,2023-01-01 00:07:17
